npoint-lon,npoint-lat,npoint-dist,npoint-location,npoint-index,nline-OBJECTID,nline-WC_ID,nline-WC_LLID_NR,nline-WC_LN_TYPE,nline-WC_LN_TY_1,nline-WC_CART_FT,nline-WC_CART__1,nline-WC_HYDR_FT,nline-WC_HYDR__1,nline-WC_FLOW_PA,nline-WC_FLOW__1,nline-WC_CONTU_C,nline-WC_CONTU_L,nline-WC_PERIOD_,nline-WC_PERIO_1,nline-WC_GNIS_NM,nline-WC_GNIS_NR,nline-FP_REF_ID,nline-FP_WTRTY_C,nline-FP_WTRTY_N,nline-FP_EXP_CD,nline-FP_WTRTY_E,nline-FP_PERIOD_,nline-FP_PERIO_1,nline-FP_VER_CD,nline-FP_VER_LAB,nline-FP_WTRTY_A,nline-FP_WTRTY_1,nline-FP_WTRTY_2,nline-FTR_MOD_CD,nline-FTR_MOD_LA,nline-FTR_INPUT_,nline-FTR_INPU_1,nline-FTR_INTRP_,nline-FTR_INTR_1,nline-FTR_SRC_CD,nline-FTR_SRC_LA,nline-FTR_SRC_DT,nline-FTR_ORG_CD,nline-FTR_SRCSCA,nline-SL_WTRTY_C,nline-SL_WTRTY_L,nline-SL_WTRTY_E,nline-DNR_OUTPUT,nline-PDF_LOCATI,nline-FP_WTRTY_S,nline-EDIT_NM_CD,nline-EDIT_DT,nline-WC_SUBTYPE,nline-WC_SUBTY_1,nline-SHAPELEN,opoint-,opoint-id,opoint-observed_on_string,opoint-observed_on,opoint-time_observed_at,opoint-time_zone,opoint-user_id,opoint-user_login,opoint-user_name,opoint-created_at,opoint-updated_at,opoint-quality_grade,opoint-license,opoint-url,opoint-image_url,opoint-sound_url,opoint-tag_list,opoint-description,opoint-num_identification_agreements,opoint-num_identification_disagreements,opoint-captive_cultivated,opoint-oauth_application_id,opoint-place_guess,opoint-latitude,opoint-longitude,opoint-positional_accuracy,opoint-private_place_guess,opoint-private_latitude,opoint-private_longitude,opoint-public_positional_accuracy,opoint-geoprivacy,opoint-taxon_geoprivacy,opoint-coordinates_obscured,opoint-positioning_method,opoint-positioning_device,opoint-place_town_name,opoint-place_county_name,opoint-place_state_name,opoint-place_country_name,opoint-place_admin1_name,opoint-place_admin2_name,opoint-species_guess,opoint-scientific_name,opoint-common_name,opoint-iconic_taxon_name,opoint-taxon_id,opoint-field.tree.canopy.symptoms,opoint-field.optional...did.the.tree.have.heat.damage,opoint-field.percent.canopy.affected....,opoint-field.dieback.percent,opoint-field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.,opoint-field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy,opoint-field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.,opoint-field.optional...what..other.factors..were.observed.,opoint-field.optional...tree.size,opoint-field.optional...site.type,opoint-field.optional...site.location.description,opoint-field.optional...site.area.disturbance.level,opoint-field.optional...site.hydrology,opoint-field.optional...access.to.water,opoint-field.optional...slope.position,opoint-field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.,opoint-field.optional...timing.of.symptoms.estimate,opoint-field.optional...estimated.time.spent.to.make.this.observation....of.minutes.,opoint-field.optional...can.we.follow.up.with.you.,opoint-field.notes,opoint-binary.tree.canopy.symptoms,opoint-reclassified.tree.canopy.symptoms
-13610075.799008116,6053175.294359718,54.09855145870683,0.29080920300886853,6,113638,122913,1222335476723,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,3654.3398815684,41,61401102,2020-08-25 6:43:41 PM PDT,2020-08-25,2020-08-26 01:43:41 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-01T16:26:24,2021-05-07T19:10:37,research,CC-BY-NC,https://www.inaturalist.org/observations/61401102,https://inaturalist-open-data.s3.amazonaws.com/photos/98250899/medium.jpeg,NA,,Multiple declining trees,1,0,false,2,"NE 65th St & Radford Dr NE, Seattle, WA 98115, USA",47.6761844239,-122.2620814294,27,,NA,NA,27,,open,false,gps,gps,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),,1-29% of the canopy is unhealthy,NA,4-6,NA,,,,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Area is flat (e.g. field),,,,,,Unhealthy,Dead Top
-13610078.844054824,6053185.146214078,81.72297763009796,0.2838739068267621,6,113638,122913,1222335476723,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,3654.3398815684,42,61401305,2020-08-25 6:32:39 PM PDT,2020-08-25,2020-08-26 01:32:39 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-01T16:29:05,2021-05-07T19:11:06,research,CC-BY-NC,https://www.inaturalist.org/observations/61401305,https://inaturalist-open-data.s3.amazonaws.com/photos/98251232/medium.jpeg,NA,,Individual tree declining,1,0,false,2,"NE 65th St & Radford Dr NE, Seattle, WA 98115, USA",47.6761706532,-122.2624612972,41,,NA,NA,41,,open,false,gps,gps,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),,30-59% of the canopy is unhealthy,NA,2-3,NA,Not sure,Other (please describe in Notes),,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Area is flat (e.g. field),,,,,,Unhealthy,Dead Top
-13642544.215063864,6174839.559247751,1785.7620390094778,0.19141902475424255,9,24213,26243,1225518484072,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,629.9539487049819,43,61401534,2020-08-14 2:27:37 PM PDT,2020-08-14,2020-08-14 21:27:37 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-01T16:31:58,2021-05-13T04:00:33,research,CC-BY-NC,https://www.inaturalist.org/observations/61401534,https://inaturalist-open-data.s3.amazonaws.com/photos/98251607/medium.jpeg,NA,,Individual declining redcedar,1,0,false,2,"La Conner, WA 98257, USA",48.4179449564,-122.5708103925,68,,NA,NA,68,,open,false,gps,gps,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),,30-59% of the canopy is unhealthy,NA,0,NA,Not sure,,,Rural,Urban yard or open park grounds,"Low - fairly natural, not much development",Upland or well drained,,Area is flat (e.g. field),,,,,,Unhealthy,Dead Top
-13612781.34588184,6050397.169929793,682.8819712991849,0,0,113717,123039,1222866476495,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1227.77816764294,44,61423931,Thu Oct 01 2020 10:46:33 GMT-0700 (PDT),2020-10-01,2020-10-01 17:46:33 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-01T20:41:03,2021-05-13T04:00:18,research,CC-BY-NC,https://www.inaturalist.org/observations/61423931,https://inaturalist-open-data.s3.amazonaws.com/photos/98289894/medium.jpg,NA,,Thinning canopy,1,0,false,3,"Burke-Gilman Playground Park, Seattle, WA, US",47.6654002946,-122.2830562674,25,,NA,NA,25,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,,30-59% of the canopy is unhealthy,NA,0,NA,,,,Urban,Forest edge,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Seasonally flooded area,,Floodplain or valley bottom,,,,,,Unhealthy,Thinning Canopy
-13604143.265629398,6065284.621905583,9.14793402434157,0.07208830675220654,4,112665,121982,1222086477494,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,3,Photos,2,Orthophoto,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,732.1986177378241,46,61624246,Sat Oct 03 2020 15:05:36 GMT-0700 (PDT),2020-10-03,2020-10-03 22:05:36 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-03T23:59:48,2021-05-13T03:58:54,research,CC-BY-NC,https://www.inaturalist.org/observations/61624246,https://inaturalist-open-data.s3.amazonaws.com/photos/98627972/medium.jpg,NA,,Healthy redcedar trees shedding older foliage,1,0,false,3,"Blyth Park, Bothell, WA, US",47.7494723567,-122.2079986731,22,,NA,NA,22,,open,false,,,Bothell City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,Healthy (0% is unhealthy),NA,0,NA,Not sure,,,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",,,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13604119.315193947,6065314.694820498,54.82510986304871,0.04618416272706893,2,112665,121982,1222086477494,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,3,Photos,2,Orthophoto,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,732.1986177378241,47,61624408,Sat Oct 03 2020 15:05:15 GMT-0700 (PDT),2020-10-03,2020-10-03 22:05:15 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-04T00:02:06,2021-05-13T03:59:01,research,CC-BY-NC,https://www.inaturalist.org/observations/61624408,https://inaturalist-open-data.s3.amazonaws.com/photos/98628255/medium.jpg,NA,,Slight thinning of upper canopy,1,0,false,3,"Blyth Park, Bothell, WA, US",47.750082372,-122.2083493488,22,,NA,NA,22,,open,false,,,Bothell City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,1-29% of the canopy is unhealthy,NA,0,NA,Not sure,,,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13604060.621749852,6065348.6561998995,117.26229860133711,0,0,112665,121982,1222086477494,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,3,Photos,2,Orthophoto,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,732.1986177378241,48,61624619,Sat Oct 03 2020 14:54:43 GMT-0700 (PDT),2020-10-03,2020-10-03 21:54:43 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-04T00:04:35,2021-12-10T20:48:39,research,CC-BY-NC,https://www.inaturalist.org/observations/61624619,https://inaturalist-open-data.s3.amazonaws.com/photos/98628572/medium.jpg,NA,,Healthy stand of western redcedar trees,1,0,false,3,"W Riverside Dr, Bothell, WA, US",47.750931613,-122.2077266787,22,,NA,NA,22,,open,false,,,Bothell City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,Healthy (0%),NA,0,NA,,,,,,,,,,,,,,,Healthy,Healthy
-13559612.55692263,5960003.293708697,25.022033298524104,0.08438858695842105,4,1235032,148207,1218112471148,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,Falls Creek,1519462,SP10YY0070,N,Non-fish,N1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,2002-09-24T07:00:00.000Z,4,2002-09-24T07:00:00.000Z,UPD,Update,6,Heads-up,8,Best guess,7,Field Map,2002-09-24T07:00:00.000Z,WaDNR,24000,4,Type 4,2002-09-24T07:00:00.000Z,100000,https://fortress.wa.gov/dnr/protection/wtmfpdf/?refID=SP-10-YY-0070,WTMF,abyr490,2017-04-27T07:00:00.000Z,1001,Stream,379.86883255283504,50,62133383,Fri Oct 09 2020 12:01:14 GMT-0700 (PDT),2020-10-09,2020-10-09 19:01:14 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-09T19:02:49,2022-02-03T18:06:46,research,CC-BY-NC,https://www.inaturalist.org/observations/62133383,https://inaturalist-open-data.s3.amazonaws.com/photos/99699622/medium.jpg,NA,,,1,0,false,3,"Washington, US",47.1098824501,-121.8078283388,10,"Forest Rd, Enumclaw, WA, US",47.1943095793,-121.9153992088,26903,obscured,open,true,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,,,,,,,,,,,,,,,Healthy,Healthy
-13617104.89278383,5973168.884731003,300.0173967616295,1.1163206926977536,58,133096,143330,1223400472140,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,PER,Perennial,Clarks Creek,1503998,,S,Shorelines of the State,S1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,100000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,8508.134629491951,51,62139519,Fri Oct 09 2020 13:17:51 GMT-0700 (PDT),2020-10-09,2020-10-09 20:17:51 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-09T20:22:03,2021-01-27T04:12:07,research,CC-BY-NC,https://www.inaturalist.org/observations/62139519,https://inaturalist-open-data.s3.amazonaws.com/photos/99699724/medium.jpg,NA,,,1,0,false,3,"Washington State University Puyallup Research Center, Puyallup, WA, US",47.188739637,-122.3279077002,5,,NA,NA,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),,1-25% of the crown is unhealthy,NA,1,NA,,,,,,,,,,,,,,,Unhealthy,Dead Top
-13647840.495773973,6184101.47620608,278.3636242939636,0,0,22281,24400,1225841484659,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1549.26871378305,52,62243128,Sat Oct 10 2020 15:12:15 GMT-0700 (PDT),2020-10-10,2020-10-10 22:12:15 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-10T22:15:47,2021-05-13T03:58:41,research,CC-BY-NC,https://www.inaturalist.org/observations/62243128,https://inaturalist-open-data.s3.amazonaws.com/photos/99699909/medium.jpg,NA,,,1,0,false,3,"Anacortes, WA, US",48.4605392581,-122.603415996,5,,NA,NA,5,,open,false,,,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),,51-75% of the crown is unhealthy,NA,4-6,NA,,,,,,,,,,,,,,,Unhealthy,Dead Top
-13647840.495773973,6184101.47620608,243.91068706039053,0,0,22281,24400,1225841484659,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1549.26871378305,53,62250074,Sat Oct 10 2020 15:19:07 GMT-0700 (PDT),2020-10-10,2020-10-10 22:19:07 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-10T23:33:22,2021-05-13T03:57:47,research,CC-BY-NC,https://www.inaturalist.org/observations/62250074,https://inaturalist-open-data.s3.amazonaws.com/photos/99739664/medium.jpg,NA,,,1,0,false,3,"Anacortes, WA, US",48.4631052101,-122.6036728175,5,,NA,NA,5,,open,false,,,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),,51-75% of the crown is unhealthy,NA,4-6,NA,,,,,,,,,,,,,,,Unhealthy,Other
-13647259.532812223,6186002.265670745,721.7086849632756,0.1939060663311395,6,22463,24160,1225915484784,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1838.57615382049,54,62264694,Sat Oct 10 2020 15:44:30 GMT-0700 (PDT),2020-10-10,2020-10-10 22:44:30 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-11T02:54:57,2021-05-13T03:57:54,research,CC-BY-NC,https://www.inaturalist.org/observations/62264694,https://inaturalist-open-data.s3.amazonaws.com/photos/99739706/medium.jpg,NA,,,1,0,false,3,"Anacortes, WA, US",48.4735473851,-122.6052082983,5,,NA,NA,5,,open,false,,,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),,51-75% of the crown is unhealthy,NA,4-6,NA,,,,,,,,,,,,,,,Unhealthy,Other
-13608075.769810863,6031535.228522828,1046.5312071899064,0.7615845800145724,1,114700,124042,1222377475509,20,Inter lake,421,Lake/pond,LA,Lakes/ponds,2,Secondary,CON,Continuous,PER,Perennial,,0,,S,Shorelines of the State,S3,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,1,Type 1,2003-08-07T07:00:00.000Z,24000,,,fpgroup,2005-03-01T08:00:00.000Z,2001,Lake-inter,4735.88221863217,55,63186072,Wed Oct 21 2020 12:15:07 GMT-0700 (PDT),2020-10-21,2020-10-21 19:15:07 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-21T19:15:44,2021-05-13T03:56:42,research,CC-BY-NC,https://www.inaturalist.org/observations/63186072,https://inaturalist-open-data.s3.amazonaws.com/photos/101366692/medium.jpg,NA,,,1,0,false,3,"Seward Park, Seattle, WA, US",47.5499451813,-122.2555292119,5,,NA,NA,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,,60-99% of the canopy is unhealthy,NA,2-3,NA,Unsure,,,,,,,,,,,,,,Unhealthy,Other
-13549751.93070418,6022146.859722902,105.35953805455485,0.5138343235113207,19,108195,117227,1217341474824,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,3,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,3,Type 3,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1825.9338224509002,56,63253840,Thu Oct 22 2020 10:07:40 GMT-0700 (PDT),2020-10-22,2020-10-22 17:07:40 UTC,Pacific Time (US & Canada),2361529,lasecki,,2020-10-22T17:13:37,2021-12-10T20:49:13,research,CC-BY-NC,https://www.inaturalist.org/observations/63253840,https://inaturalist-open-data.s3.amazonaws.com/photos/101485569/medium.jpg,NA,,,1,0,false,3,"SE Mount Si Rd, North Bend, WA, US",47.4873686833,-121.7194069,10,,NA,NA,10,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),,1-25% of the crown is unhealthy,NA,4-6,NA,,,,,,,,,,,,,,,Unhealthy,Dead Top
-13549730.142331157,6022150.317730462,97.79174932088455,0.4989287474503445,17,108195,117227,1217341474824,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,3,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,3,Type 3,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1825.9338224509002,57,63255638,Thu Oct 22 2020 10:35:24 GMT-0700 (PDT),2020-10-22,2020-10-22 17:35:24 UTC,Pacific Time (US & Canada),2361529,lasecki,,2020-10-22T17:37:24,2021-12-10T20:49:13,research,CC-BY-NC,https://www.inaturalist.org/observations/63255638,https://inaturalist-open-data.s3.amazonaws.com/photos/101488558/medium.jpg,NA,,,1,0,false,3,"SE Mount Si Rd, North Bend, WA, US",47.4874740833,-121.719034,5,,NA,NA,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,,1-25% of the crown is unhealthy,NA,2-3,NA,,,,,,,,,,,,,,,Unhealthy,Thinning Canopy
-13638714.81386449,5991895.575360695,186.26333994571343,0,0,170834,184678,1225170473074,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,799.9572416355251,58,63298788,Sat Oct 17 2020 16:43:07 GMT-0700 (PDT),2020-10-17,2020-10-17 23:43:07 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-23T05:33:16,2022-02-17T06:10:05,casual,CC-BY-NC,https://www.inaturalist.org/observations/63298788,https://inaturalist-open-data.s3.amazonaws.com/photos/101565137/medium.jpg,NA,,,1,0,true,3,"N Waterfront Dr, Tacoma, WA, US",47.30351667,-122.516525,100,,NA,NA,100,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),,1-29% of the canopy is unhealthy,NA,2-3,NA,Unsure,"Insect damage on trunk (holes, frass, galleries, etc.)",Large (too big to wrap arms around trunk),,,,,,Summit of hill or mountain,,,,Yes,,Unhealthy,Dead Top
-13588202.888865802,6022711.779716303,102.23630580913289,0.2717675169290407,9,115462,124844,1220600474831,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,2225.10396625876,59,63298939,Fri Oct 16 2020 10:05:05 GMT-0700 (PDT),2020-10-16,2020-10-16 17:05:05 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-23T05:38:29,2021-05-13T03:57:06,research,CC-BY-NC,https://www.inaturalist.org/observations/63298939,https://inaturalist-open-data.s3.amazonaws.com/photos/101565386/medium.jpg,NA,,,1,0,false,3,"SE 123rd St, Issaquah, WA, US",47.49236667,-122.06390283,NA,,NA,NA,NA,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),,tree is dead,NA,More than 10,NA,"Yes (please elaborate in Notes, add Picture if possible)","Fungal Activitiy (mycelial fans, bleeding cankers, mushrooms at base, or conks on trunk)",,,,,,,Middle of a slope,,,,No Selection,,Unhealthy,Other
